date,week,doe,month,vial,level_1,level_2,treatment,id,RFU,abs_390_nm,abs_410_nm,abs_490_nm,abs_540_nm,abs_600_nm,abs_630_nm,abs_670_nm,ancestor_id,pred,cell_count
2015-04-01,0,31,1,7,0,NA,B,3,40543,0.358,0.363,0.347,0.288,0.258,0.276,0.305,anc3,1070019.6761321002,28890531.255566705
2015-04-01,0,31,1,16,0,NA,B,5,42482,0.454,0.447,0.416,0.357,0.354,0.344,0.371,anc5,1121186.2776320977,30272029.496066637
2015-04-01,0,31,1,19,0,NA,B,2,40091,0.481,0.48,0.444,0.387,0.378,0.377,0.408,anc2,1058092.237308996,28568490.407342892
2015-04-01,0,31,1,21,0,NA,B,4,34196,0.51,0.499,0.459,0.4,0.384,0.38,0.407,anc4,902534.1579678484,24368422.265131906
2015-04-01,0,31,1,31,0,NA,B,pop,37976,0.486,0.478,0.429,0.356,0.375,0.328,0.368,cc1690,1002281.3233469048,27061595.73036643
2015-04-09,1,39,2,7,0.01,NA,B,3,50171,0.69,0.623,0.547,0.459,0.491,0.438,0.488,anc3,1324084.6783198135,35750286.314634964
2015-04-09,1,39,2,16,0.01,NA,B,5,40318,0.72,0.588,0.51,0.426,0.521,0.409,0.451,anc5,1064082.3448595374,28730223.31120751
2015-04-09,1,39,2,19,0.01,NA,B,2,42058,0.564,0.564,0.517,0.447,0.485,0.428,0.462,anc2,1109997.7067006903,29969938.08091864
2015-04-09,1,39,2,21,0.01,NA,B,4,35904,0.587,0.579,0.522,0.447,0.485,0.422,0.457,anc4,947605.099361348,25585337.682756394
2015-04-09,1,39,2,31,0.01,NA,B,pop,42576,0.621,0.588,0.506,0.403,0.462,0.378,0.435,cc1690,1123666.7626970795,30339002.592821144
2015-04-17,2,47,2,7,0.01,NA,B,3,44605,0.451,0.478,0.433,0.328,0.32,0.31,0.357,anc3,1177208.2967061023,31784624.011064764
2015-04-17,2,47,2,16,0.01,NA,B,5,46992,0.412,0.433,0.401,0.306,0.302,0.301,0.352,anc5,1240196.7844732471,33485313.180777673
2015-04-17,2,47,2,19,0.01,NA,B,2,43940,0.453,0.493,0.439,0.33,0.288,0.309,0.362,anc2,1159660.1842783052,31310824.97551424
2015-04-17,2,47,2,21,0.01,NA,B,4,42969,0.47,0.512,0.455,0.33,0.271,0.308,0.35,anc4,1134037.3013198227,30619007.135635212
2015-04-17,2,47,2,31,0.01,NA,B,pop,45567,0.503,0.491,0.443,0.31,0.354,0.312,0.369,cc1690,1202593.6864136823,32470029.533169422
2015-04-23,3,53,2,7,0.01,NA,B,3,49768,0.533,0.56,0.5,0.392,0.379,0.363,0.402,anc3,1313450.2583071785,35463156.97429382
2015-04-23,3,53,2,16,0.01,NA,B,5,52033,0.567,0.585,0.5,0.41,0.435,0.388,0.428,anc5,1373219.393117645,37076923.614176415
2015-04-23,3,53,2,19,0.01,NA,B,2,46835,0.595,0.575,0.496,0.394,0.395,0.368,0.407,anc2,1236053.8466519478,33373453.859602593
2015-04-23,3,53,2,21,0.01,NA,B,4,48335,0.556,0.564,0.489,0.386,0.369,0.362,0.408,anc4,1275636.0551357004,34442173.48866391
2015-04-23,3,53,2,31,0.01,NA,B,pop,49293,0.551,0.554,0.47,0.369,0.245,0.335,0.379,cc1690,1300915.8922873237,35124729.09175774
2015-04-29,4,59,2,7,0.01,NA,B,3,58521,0.46,0.505,0.445,0.319,0.313,0.302,0.358,anc3,1544425.6388793695,41699492.24974298
2015-04-29,4,59,2,16,0.01,NA,B,5,62567,0.49,0.501,0.436,0.323,0.337,0.304,0.365,anc5,1651192.0492295448,44582185.32919771
2015-04-29,4,59,2,19,0.01,NA,B,2,58321,0.531,0.478,0.426,0.323,0.366,0.311,0.366,anc2,1539148.0110815358,41556996.299201466
2015-04-29,4,59,2,21,0.01,NA,B,4,57104,0.569,0.522,0.459,0.35,0.396,0.332,0.389,anc4,1507033.645931718,40689908.440156385
2015-04-29,4,59,2,31,0.01,NA,B,pop,57523,0.559,0.495,0.442,0.34,0.415,0.317,0.382,cc1690,1518090.2761681795,40988437.456540845
2015-05-08,5,68,2,7,0.01,NA,B,3,46419,0.546,0.548,0.503,0.424,0.438,0.398,0.439,anc3,1225076.3808324537,33077062.28247625
2015-05-08,5,68,2,16,0.01,NA,B,5,58977,0.585,0.54,0.502,0.42,0.427,0.406,0.453,anc5,1556458.6302584303,42024383.016977616
2015-05-08,5,68,2,19,0.01,NA,B,2,47324,0.561,0.56,0.511,0.437,0.421,0.411,0.449,anc2,1248957.646617651,33721856.45867658
2015-05-08,5,68,2,21,0.01,NA,B,4,46667,0.605,0.604,0.544,0.463,0.454,0.434,0.474,anc4,1231620.6393017673,33253757.26114772
2015-05-08,5,68,2,31,0.01,NA,B,pop,48074,0.52,0.525,0.486,0.408,0.4,0.389,0.434,cc1690,1268748.7508595274,34256216.27320724
2015-05-15,6,75,3,7,0.1,NA,B,3,37229,0.53,0.53,0.491,0.442,0.43,0.426,0.442,anc3,982569.3835219961,26529373.355093893
2015-05-15,6,75,3,16,0.1,NA,B,5,51460,0.636,0.636,0.549,0.491,0.509,0.481,0.516,anc5,1358098.9894768514,36668672.715874985
2015-05-15,6,75,3,19,0.1,NA,B,2,44256,0.619,0.619,0.556,0.493,0.493,0.474,0.498,anc2,1167998.8361988824,31535968.577369824
2015-05-15,6,75,3,21,0.1,NA,B,4,42392,0.602,0.602,0.528,0.46,0.445,0.442,0.468,anc4,1118811.3451230726,30207906.31832296
2015-05-15,6,75,3,31,0.1,NA,B,pop,38876,0.552,0.552,0.495,0.448,0.44,0.431,0.453,cc1690,1026030.6484371563,27702827.50780322
2015-05-22,7,82,3,7,0.1,NA,B,3,45744,0.767,0.736,0.68,0.601,0.613,0.589,0.632,anc3,1207264.387014765,32596138.449398655
2015-05-22,7,82,3,16,0.1,NA,B,5,49322,0.787,0.76,0.703,0.625,0.64,0.607,0.658,anc5,1301681.1483180095,35145391.00458626
2015-05-22,7,82,3,19,0.1,NA,B,2,43443,0.821,0.8,0.747,0.68,0.635,0.658,0.686,anc2,1146545.2792006885,30956722.538418587
2015-05-22,7,82,3,21,0.1,NA,B,4,44288,0.788,0.758,0.699,0.615,0.628,0.605,0.65,anc4,1168843.2566465358,31558767.92945647
2015-05-22,7,82,3,31,0.1,NA,B,pop,43089,0.907,0.84,0.778,0.705,0.77,0.675,0.72,cc1690,1137203.877998523,30704504.70596012
2015-06-04,9,95,3,7,0.1,NA,B,3,43759,0.528,0.531,0.49,0.418,0.407,0.401,0.439,anc3,1154883.9311212657,31181866.140274175
2015-06-04,9,95,3,16,0.1,NA,B,5,46512,0.497,0.501,0.459,0.391,0.376,0.374,0.42,anc5,1227530.4777584462,33143322.899478048
2015-06-04,9,95,3,19,0.1,NA,B,2,49655,0.506,0.503,0.456,0.385,0.379,0.373,0.415,anc2,1310468.3986014025,35382646.76223787
2015-06-04,9,95,3,21,0.1,NA,B,4,43216,0.578,0.584,0.523,0.433,0.425,0.422,0.474,anc4,1140555.1716501473,30794989.634553976
2015-06-04,9,95,3,31,0.1,NA,B,pop,32886,0.358,0.353,0.324,0.282,0.273,0.27,0.292,cc1690,867965.6958920377,23435073.78908502
2015-06-10,10,101,4,7,0.4,NA,B,3,43385,0.545,0.507,0.462,0.406,0.447,0.391,0.42,anc3,1145014.7671393168,30915398.71276155
2015-06-10,10,101,4,16,0.4,NA,B,5,49075,0.503,0.501,0.461,0.391,0.377,0.376,0.413,anc5,1295163.2779876848,34969408.50566749
2015-06-10,10,101,4,19,0.4,NA,B,2,52864,0.497,0.501,0.458,0.394,0.384,0.374,0.403,anc2,1395147.936617644,37668994.28867639
2015-06-10,10,101,4,21,0.4,NA,B,4,43629,0.512,0.51,0.467,0.403,0.384,0.378,0.408,anc4,1151453.473052674,31089243.7724222
2015-06-10,10,101,4,31,0.4,NA,B,pop,44340,0.448,0.434,0.398,0.348,0.347,0.334,0.358,cc1690,1170215.4398739727,31595816.876597263
2015-06-18,11,109,4,7,0.4,NA,B,3,33606,0.471,0.473,0.434,0.39,0.375,0.375,0.394,anc3,886965.155964239,23948059.211034454
2015-06-18,11,109,4,16,0.4,NA,B,5,38297,0.453,0.466,0.416,0.361,0.356,0.342,0.367,anc5,1010751.9159624279,27290301.730985552
2015-06-18,11,109,4,19,0.4,NA,B,2,37529,0.516,0.515,0.471,0.418,0.416,0.402,0.426,anc2,990485.8252187466,26743117.280906156
2015-06-18,11,109,4,21,0.4,NA,B,4,30785,0.515,0.507,0.467,0.417,0.413,0.397,0.417,anc4,812524.215875795,21938153.828646466
2015-06-18,11,109,4,31,0.4,NA,B,pop,49890,0.516,0.505,0.465,0.394,0.383,0.375,0.416,cc1690,1316669.6112638572,35550079.50412414
2015-06-25,12,116,4,7,0.4,NA,B,3,36959,0.417,0.416,0.379,0.342,0.329,0.326,0.342,anc3,975444.5859949206,26337003.821862854
2015-06-25,12,116,4,16,0.4,NA,B,5,48594,0.406,0.384,0.348,0.302,0.32,0.288,0.313,anc5,1282470.583133895,34626705.74461517
2015-06-25,12,116,4,19,0.4,NA,B,2,47361,0.492,0.486,0.454,0.418,0.398,0.405,0.424,anc2,1249934.0077602502,33748218.209526755
2015-06-25,12,116,4,21,0.4,NA,B,4,39252,0.471,0.462,0.421,0.379,0.368,0.358,0.38,anc4,1035952.5886970838,27970719.89482126
2015-06-25,12,116,4,31,0.4,NA,B,pop,57712,0.554,0.521,0.478,0.411,0.413,0.4,0.436,cc1690,1523077.6344371324,41123096.12980258
2015-07-02,13,123,4,7,0.4,NA,B,3,25580,0.436,0.43,0.397,0.368,0.337,0.357,0.365,anc3,675173.9524371735,18229696.715803683
2015-07-02,13,123,4,16,0.4,NA,B,5,31854,0.435,0.423,0.395,0.359,0.375,0.352,0.362,anc5,840733.136455216,22699794.68429083
2015-07-02,13,123,4,19,0.4,NA,B,2,33119,0.664,0.66,0.625,0.578,0.56,0.567,0.593,anc2,874114.132276514,23601081.571465876
2015-07-02,13,123,4,21,0.4,NA,B,4,25828,0.447,0.463,0.435,0.405,0.358,0.399,0.415,anc4,681718.2109064872,18406391.694475155
2015-07-02,13,123,4,31,0.4,NA,B,pop,26178,0.46,0.448,0.416,0.387,0.376,0.371,0.386,cc1690,690954.0595526962,18655759.607922796
2015-07-09,14,130,5,7,0.75,NA,B,3,21213,0.316,0.304,0.275,0.267,0.253,0.247,0.253,anc3,559936.9494714751,15118297.635729827
2015-07-09,14,130,5,16,0.75,NA,B,5,24880,0.312,0.31,0.276,0.256,0.251,0.246,0.256,anc5,656702.2551447556,17730960.8889084
2015-07-09,14,130,5,19,0.75,NA,B,2,16108,0.24,0.225,0.207,0.198,0.193,0.193,0.195,anc2,425225.49993177055,11481088.498157805
2015-07-09,14,130,5,21,0.75,NA,B,4,17668,0.318,0.301,0.276,0.257,0.257,0.247,0.25,anc4,466390.99675487325,12592556.912381578
2015-07-09,14,130,5,31,0.75,NA,B,pop,12546,0.245,0.233,0.209,0.2,0.195,0.189,0.188,cc1690,331230.94885235274,8943235.619013524
2015-07-16,15,137,5,7,0.75,NA,B,3,21257,0.281,0.271,0.259,0.231,0.227,0.223,0.223,anc3,561098.0275869985,15149646.744848961
2015-07-16,15,137,5,16,0.75,NA,B,5,23335,0.308,0.3,0.27,0.254,0.25,0.244,0.244,anc5,615932.5804064905,16630179.670975244
2015-07-16,15,137,5,19,0.75,NA,B,2,16431,0.263,0.254,0.227,0.217,0.213,0.211,0.215,anc2,433748.86882527196,11711219.458282342
2015-07-16,15,137,5,21,0.75,NA,B,4,15021,0.304,0.292,0.264,0.249,0.239,0.234,0.239,anc4,396541.5928505445,10706623.006964702
2015-07-16,15,137,5,31,0.75,NA,B,pop,25199,0.368,0.358,0.334,0.31,0.298,0.297,0.304,cc1690,665120.0714823003,17958241.93002211
2015-07-23,16,143,5,7,0.75,NA,B,3,19033,0.287,0.275,0.252,0.238,0.225,0.232,0.235,anc3,502410.8064750881,13565091.77482738
2015-07-23,16,143,5,16,0.75,NA,B,5,18985,0.3,0.289,0.268,0.248,0.241,0.236,0.235,anc5,501144.175803608,13530892.746697417
2015-07-23,16,143,5,19,0.75,NA,B,2,13711,0.274,0.262,0.243,0.232,0.222,0.229,0.232,anc2,361973.1307747339,9773274.530917816
2015-07-23,16,143,5,21,0.75,NA,B,4,15965,0.341,0.337,0.31,0.292,0.275,0.285,0.285,anc4,421451.99605631945,11379203.893520625
2015-07-23,16,143,5,31,0.75,NA,B,pop,11968,0.234,0.22,0.199,0.186,0.181,0.177,0.179,cc1690,315978.6045166134,8531422.321948562
2015-07-30,17,150,5,7,0.75,NA,B,3,21771,0.275,0.275,0.24,0.227,0.224,0.22,0.222,anc3,574661.5310274311,15515861.337740641
2015-07-30,17,150,5,16,0.75,NA,B,5,22928,0.37,0.302,0.271,0.254,0.248,0.239,0.243,anc5,605192.6078378989,16340200.41162327
2015-07-30,17,150,5,19,0.75,NA,B,2,19076,0.283,0.273,0.246,0.234,0.231,0.231,0.23,anc2,503545.49645162234,13595728.404193804
2015-07-30,17,150,5,21,0.75,NA,B,4,17119,0.307,0.294,0.268,0.251,0.242,0.241,0.24,anc4,451903.9084498198,12201405.528145134
2015-07-30,17,150,5,31,0.75,NA,B,pop,20092,0.328,0.32,0.288,0.272,0.258,0.255,0.257,cc1690,530355.8456646174,14319607.832944669
2015-08-13,19,164,5,7,0.75,NA,B,3,14038,0.31,0.292,0.255,0.238,0.225,0.22,0.217,anc3,370602.052224192,10006255.410053184
2015-08-13,19,164,5,16,0.75,NA,B,5,11451,0.295,0.278,0.239,0.223,0.217,0.207,0.203,anc5,302335.9366592134,8163070.289798762
2015-08-13,19,164,5,19,0.75,NA,B,2,18779,0.331,0.315,0.282,0.261,0.247,0.243,0.244,anc2,495708.2191718393,13384121.917639662
2015-08-13,19,164,5,21,0.75,NA,B,4,13612,0.314,0.296,0.261,0.235,0.232,0.218,0.219,anc4,359360.70501480624,9702739.035399769
2015-08-13,19,164,5,31,0.75,NA,B,pop,8758,0.265,0.25,0.216,0.203,0.192,0.184,0.186,cc1690,231272.6783613829,6244362.315757338
2015-08-19,20,170,5,7,0.75,NA,B,3,4592,0.261,0.243,0.202,0.185,0.174,0.168,0.161,anc3,121339.69133250737,3276171.6659776988
2015-08-19,20,170,5,16,0.75,NA,B,5,5888,0.286,0.265,0.22,0.201,0.195,0.181,0.174,anc5,155538.71946246963,4199545.42548668
2015-08-19,20,170,5,19,0.75,NA,B,2,6589,0.253,0.235,0.196,0.18,0.169,0.165,0.159,anc2,174036.80489387666,4698993.73213467
2015-08-19,20,170,5,21,0.75,NA,B,4,6625,0.245,0.229,0.193,0.178,0.167,0.162,0.158,anc4,174986.77789748673,4724643.003232142
2015-08-19,20,170,5,31,0.75,NA,B,pop,5294,0.242,0.224,0.188,0.172,0.161,0.154,0.149,cc1690,139864.1649029036,3776332.4523783973
2015-08-28,21,179,6,7,0.95,NA,B,3,3410,0.193,0.176,0.148,0.138,0.121,0.125,0.133,anc3,90148.91104731034,2434020.598277379
2015-08-28,21,179,6,16,0.95,NA,B,5,5230,0.218,0.2,0.167,0.155,0.135,0.143,0.146,anc5,138175.32400759682,3730733.748205114
2015-08-28,21,179,6,19,0.95,NA,B,2,7456,0.224,0.209,0.178,0.166,0.148,0.15,0.157,anc2,196915.32139748565,5316713.677732113
2015-08-28,21,179,6,21,0.95,NA,B,4,5130,0.217,0.2,0.168,0.156,0.137,0.14,0.148,anc4,135536.51010867997,3659485.772934359
2015-08-28,21,179,6,31,0.95,NA,B,pop,11393,0.242,0.228,0.195,0.18,0.166,0.167,0.17,cc1690,300805.4245978416,8121746.464141723
2015-09-04,22,186,6,7,0.95,NA,B,3,4086,0.187,0.171,0.146,0.136,0.131,0.125,0.121,anc3,107987.29300398816,2915656.9111076803
2015-09-04,22,186,6,16,0.95,NA,B,5,5934,0.267,0.25,0.21,0.194,0.183,0.177,0.17,anc5,156752.57385597136,4232319.494111227
2015-09-04,22,186,6,19,0.95,NA,B,2,4165,0.243,0.226,0.194,0.179,0.17,0.162,0.159,anc2,110071.95598413247,2971942.8115715766
2015-09-04,22,186,6,21,0.95,NA,B,4,5425,0.191,0.175,0.15,0.141,0.134,0.128,0.126,anc4,143321.01111048466,3869667.2999830856
2015-09-04,22,186,6,31,0.95,NA,B,pop,8393,0.198,0.185,0.158,0.15,0.142,0.141,0.14,cc1690,221641.00763033642,5984307.206019083
2015-09-11,23,193,6,7,0.95,NA,B,3,1470,0.184,0.171,0.142,0.134,0.129,0.123,0.118,anc3,38955.921408323666,1051809.878024739
2015-09-11,23,193,6,16,0.95,NA,B,5,1828,0.205,0.189,0.159,0.15,0.143,0.137,0.13,anc5,48402.87516644595,1306877.6294940405
2015-09-11,23,193,6,19,0.95,NA,B,2,1093,0.186,0.17,0.143,0.136,0.128,0.121,0.116,anc2,29007.59300940718,783205.0112539938
2015-09-11,23,193,6,21,0.95,NA,B,4,1969,0.199,0.186,0.158,0.147,0.138,0.131,0.126,anc4,52123.60276391869,1407337.2746258045
2015-09-11,23,193,6,31,0.95,NA,B,pop,458,0.149,0.134,0.113,0.109,0.104,0.102,0.099,cc1690,12251.124751285251,330780.3682847018
2015-09-18,24,200,6,7,0.95,NA,B,3,1476,0.153,0.139,0.117,0.111,0.11,0.104,0.1,anc3,39114.25024225867,1056084.7565409841
2015-09-18,24,200,6,16,0.95,NA,B,5,1736,0.153,0.14,0.118,0.111,0.109,0.104,0.099,anc5,45975.16637944245,1241329.4922449463
2015-09-18,24,200,6,19,0.95,NA,B,2,966,0.158,0.143,0.121,0.115,0.111,0.104,0.1,anc2,25656.299357782795,692720.0826601355
2015-09-18,24,200,6,21,0.95,NA,B,4,1588,0.153,0.139,0.117,0.111,0.107,0.102,0.099,anc4,42069.721809045535,1135882.4888442294
2015-09-18,24,200,6,31,0.95,NA,B,pop,1742,0.153,0.14,0.118,0.113,0.108,0.108,0.105,cc1690,46133.495213377464,1245604.3707611915
2015-09-25,25,207,6,7,0.95,NA,B,3,1342,0.185,0.17,0.146,0.137,0.132,0.126,0.121,anc3,35578.23961771011,960612.469678173
2015-09-25,25,207,6,16,0.95,NA,B,5,2117,0.192,0.177,0.152,0.143,0.136,0.132,0.126,anc5,56029.04733431561,1512784.2780265214
2015-09-25,25,207,6,19,0.95,NA,B,2,869,0.187,0.172,0.146,0.138,0.132,0.124,0.118,anc2,23096.64987583346,623609.5466475034
2015-09-25,25,207,6,21,0.95,NA,B,4,752,0.188,0.17,0.146,0.139,0.131,0.125,0.119,anc4,20009.23761410076,540249.4155807205
2015-09-25,25,207,6,31,0.95,NA,B,pop,1321,0.156,0.142,0.12,0.115,0.112,0.11,0.107,cc1690,35024.08869893757,945650.3948713144
2015-10-02,26,214,7,7,1,NA,B,3,805,0.154,0.14,0.119,0.114,0.11,0.104,0.101,anc3,21407.808980526683,578010.8424742204
2015-10-02,26,214,7,16,1,NA,B,5,440,0.16,0.145,0.121,0.114,0.11,0.107,0.1,anc5,11776.13824948022,317955.7327359659
2015-10-02,26,214,7,19,1,NA,B,2,529,0.166,0.151,0.127,0.12,0.116,0.109,0.105,anc2,14124.682619516207,381366.4307269376
2015-10-02,26,214,7,21,1,NA,B,4,787,0.158,0.144,0.121,0.116,0.111,0.104,0.101,anc4,20932.822478721653,565186.2069254846
2015-10-02,26,214,7,31,1,NA,B,pop,519,0.138,0.126,0.106,0.102,0.098,0.1,0.096,cc1690,13860.801229624523,374241.63319986215
2015-10-09,27,221,7,7,1,NA,B,3,789,0.168,0.154,0.131,0.124,0.119,0.114,0.109,anc3,20985.59875669999,566611.1664308998
2015-10-09,27,221,7,16,1,NA,B,5,1617,0.181,0.168,0.142,0.135,0.131,0.126,0.121,anc5,42834.977839731415,1156544.4016727482
2015-10-09,27,221,7,19,1,NA,B,2,641,0.174,0.16,0.136,0.129,0.123,0.116,0.112,anc2,17080.15418630307,461164.1630301829
2015-10-09,27,221,7,21,1,NA,B,4,970,0.177,0.164,0.139,0.134,0.126,0.12,0.115,anc4,25761.85191373947,695570.0016709657
2015-10-09,27,221,7,31,1,NA,B,pop,503,0.141,0.127,0.105,0.103,0.099,0.098,0.095,cc1690,13438.591005797829,362841.9571565414
2015-10-16,28,228,7,7,1,NA,B,3,365,0.137,0.123,0.102,0.098,0.097,0.092,0.088,anc3,9797.027825292591,264519.75128289993
2015-10-16,28,228,7,16,1,NA,B,5,335,0.137,0.123,0.101,0.097,0.095,0.093,0.088,anc5,9005.38365561754,243145.35870167357
2015-10-16,28,228,7,19,1,NA,B,2,238,0.145,0.13,0.107,0.103,0.1,0.094,0.09,anc2,6445.734173668206,174034.82268904155
2015-10-16,28,228,7,21,1,NA,B,4,1909,0.195,0.178,0.153,0.145,0.139,0.128,0.125,anc4,50540.31442456858,1364588.4894633517
2015-10-16,28,228,7,31,1,NA,B,pop,214,0.133,0.118,0.097,0.094,0.091,0.091,0.088,cc1690,5812.418837928165,156935.30862406045
2015-10-23,29,235,7,7,1,NA,B,3,215,0.181,0.167,0.145,0.136,0.143,0.131,0.123,anc3,5838.806976917333,157647.78837676797
2015-10-23,29,235,7,16,1,NA,B,5,162,0.288,0.274,0.254,0.248,0.248,0.244,0.239,anc5,4440.235610491408,119886.36148326802
2015-10-23,29,235,7,19,1,NA,B,2,238,0.315,0.301,0.275,0.27,0.265,0.259,0.255,anc2,6445.734173668206,174034.82268904155
2015-10-23,29,235,7,21,1,NA,B,4,291,0.31,0.297,0.274,0.268,0.262,0.259,0.255,anc4,7844.30554009413,211796.24958254152
2015-10-23,29,235,7,31,1,NA,B,pop,226,0.297,0.282,0.259,0.256,0.252,0.252,0.247,cc1690,6129.076505798185,165485.065656551
2015-10-30,30,242,8,7,1,NA,B,3,297,0.152,0.137,0.114,0.108,0.106,0.101,0.096,anc3,8002.634374029141,216071.1280987868
2015-10-30,30,242,8,16,1,NA,B,5,199,0.142,0.128,0.106,0.102,0.099,0.097,0.091,anc5,5416.596753090639,146248.11233344726
2015-10-30,30,242,8,19,1,NA,B,2,481,0.162,0.147,0.122,0.117,0.113,0.106,0.103,anc2,12858.051948036124,347167.4025969753
2015-10-30,30,242,8,21,1,NA,B,4,537,0.156,0.14,0.118,0.113,0.109,0.102,0.099,anc4,14335.787731429553,387066.26874859794
2015-10-30,30,242,8,31,1,NA,B,pop,596,0.139,0.125,0.104,0.103,0.098,0.1,0.097,cc1690,15892.687931790488,429102.5741583432
2015-11-06,31,249,8,7,1,NA,B,3,630,0.158,0.144,0.123,0.115,0.112,0.108,0.101,anc3,16789.884657422215,453326.8857503998
2015-11-06,31,249,8,16,1,NA,B,5,424,0.148,0.135,0.113,0.107,0.104,0.102,0.098,anc5,11353.928025653526,306556.0566926452
2015-11-06,31,249,8,19,1,NA,B,2,1417,0.191,0.174,0.147,0.141,0.134,0.127,0.122,anc2,37557.350041897735,1014048.4511312388
2015-11-06,31,249,8,21,1,NA,B,4,1032,0.18,0.167,0.14,0.135,0.125,0.122,0.117,anc4,27397.91653106791,739743.7463388336
2015-11-06,31,249,8,31,1,NA,B,pop,5694,0.362,0.344,0.294,0.281,0.253,0.266,0.254,cc1690,150419.42049857095,4061324.3534614155
2015-11-13,32,256,8,7,1,NA,B,3,743,0.16,0.143,0.121,0.114,0.11,0.104,0.101,anc3,19771.744363198242,533837.0978063525
2015-11-13,32,256,8,16,1,NA,B,5,220,0.136,0.121,0.099,0.096,0.094,0.091,0.086,anc5,5970.747671863175,161210.18714030573
2015-11-13,32,256,8,19,1,NA,B,2,445,0.149,0.134,0.111,0.108,0.103,0.099,0.095,anc2,11908.07894442606,321518.1314995036
2015-11-13,32,256,8,21,1,NA,B,4,1201,0.16,0.146,0.12,0.118,0.111,0.106,0.107,anc4,31857.512020237366,860152.8245464088
2015-11-13,32,256,8,31,1,NA,B,pop,587,0.138,0.125,0.105,0.101,0.097,0.096,0.092,cc1690,15655.194680887973,422690.25638397527
2015-11-20,33,263,8,7,1,NA,B,3,268,0.158,0.141,0.118,0.113,0.108,0.103,0.099,anc3,7237.378343343257,195409.21527026795
2015-11-20,33,263,8,16,1,NA,B,5,179,0.143,0.128,0.106,0.103,0.099,0.097,0.093,anc5,4888.833973307271,131998.5172792963
2015-11-20,33,263,8,19,1,NA,B,2,1028,0.164,0.147,0.125,0.12,0.113,0.108,0.104,anc2,27292.363975111235,736893.8273280034
2015-11-20,33,263,8,21,1,NA,B,4,244,0.154,0.139,0.117,0.111,0.107,0.102,0.098,anc4,6604.063007603217,178309.70120528684
2015-11-20,33,263,8,31,1,NA,B,pop,270,0.146,0.132,0.112,0.109,0.107,0.107,0.104,cc1690,7290.154621321594,196834.17477568306
2015-11-27,34,270,8,7,1,NA,B,3,249,0.16,0.145,0.122,0.117,0.113,0.106,0.103,anc3,6736.003702549058,181872.09996882456
2015-11-27,34,270,8,16,1,NA,B,5,153,0.141,0.128,0.107,0.104,0.099,0.098,0.094,anc5,4202.742359588892,113474.04370890009
2015-11-27,34,270,8,19,1,NA,B,2,394,0.167,0.152,0.128,0.122,0.118,0.112,0.107,anc2,10562.283855978474,285181.6641114188
2015-11-27,34,270,8,21,1,NA,B,4,161,0.162,0.148,0.125,0.12,0.116,0.11,0.106,anc4,4413.84747150224,119173.88173056049
2015-11-27,34,270,8,31,1,NA,B,pop,551,0.148,0.132,0.112,0.108,0.104,0.102,0.099,cc1690,14705.22167727791,397040.98528650356
2015-04-01,0,31,1,2,0,0,BS,3,31186,0.57,0.544,0.486,0.432,0.43,0.401,0.412,anc3,823105.8596104515,22223858.20948219
2015-04-01,0,31,1,9,0,0,BS,pop,35613,0.481,0.529,0.503,0.452,0.372,0.422,0.457,cc1690,939926.1509154999,25378006.074718498
2015-04-01,0,31,1,13,0,0,BS,5,32034,0.612,0.593,0.541,0.484,0.466,0.457,0.475,anc5,845483.0014732663,22828041.039778188
2015-04-01,0,31,1,25,0,0,BS,2,41771,0.505,0.497,0.458,0.403,0.394,0.384,0.412,anc2,1102424.310810799,29765456.391891573
2015-04-01,0,31,1,35,0,0,BS,4,37355,0.43,0.423,0.383,0.32,0.3,0.296,0.328,anc4,985894.2890346312,26619145.803935044
2015-04-09,1,39,2,2,0.01,1,BS,3,28346,0.536,0.523,0.47,0.404,0.394,0.37,0.388,anc3,748163.5448812132,20200415.711792756
2015-04-09,1,39,2,9,0.01,1,BS,pop,42666,0.583,0.55,0.492,0.41,0.489,0.389,0.439,cc1690,1126041.6952061048,30403125.770564828
2015-04-09,1,39,2,13,0.01,1,BS,5,29284,0.572,0.567,0.514,0.448,0.422,0.422,0.445,anc5,772915.6192530532,20868721.719832435
2015-04-09,1,39,2,25,0.01,1,BS,2,31281,0.522,0.526,0.479,0.408,0.405,0.387,0.416,anc2,825612.7328144225,22291543.785989407
2015-04-09,1,39,2,35,0.01,1,BS,4,36609,0.475,0.464,0.417,0.332,0.362,0.309,0.355,anc4,966208.7373487117,26087635.908415217
2015-04-17,2,47,2,2,0.01,1,BS,3,37505,0.469,0.447,0.385,0.298,0.301,0.282,0.326,anc3,989852.5098830066,26726017.766841177
2015-04-17,2,47,2,9,0.01,1,BS,pop,43357,0.358,0.415,0.367,0.278,0.22,0.268,0.332,cc1690,1144275.89924762,30895449.27968574
2015-04-17,2,47,2,13,0.01,1,BS,5,41469,0.491,0.458,0.411,0.334,0.334,0.316,0.359,anc5,1094455.09283607,29550287.506573893
2015-04-17,2,47,2,25,0.01,1,BS,2,29317,0.327,0.326,0.298,0.243,0.226,0.232,0.266,anc2,773786.4278396957,20892233.551671784
2015-04-23,3,53,2,2,0.01,1,BS,3,47603,0.581,0.62,0.563,0.464,0.449,0.443,0.476,anc3,1256319.937395629,33920638.30968198
