well_plate,phosphate_concentration,population,cell_count,file_name,path,well,plate,date_time,RFU,plate_key,acclimation_level,p,phosphate_level,multitron,slot,population_new_color,start_time,days,size,ancestor_id,treatment,note,cells_per_ml
E08_1,0.5,33,204,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,1,2019-05-27T13:21:49Z,95.799999999999997,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,95.8,cc1690,L,NA,56766.821671047226
F08_1,0.5,14,156,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate1_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,1,2019-05-27T13:21:49Z,85.799999999999997,1,LP,P,1,5,15,no,2019-05-24T09:36:16Z,3.1566319444444444,85.8,anc2,S,NA,43409.922454330226
B08_10,4,anc5,1464,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,10,2019-05-24T11:10:42Z,52.700000000000003,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,52.7,anc5,none,NA,407385.4261098683
D08_10,4,32,988,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,10,2019-05-24T11:10:42Z,57.700000000000003,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,57.7,cc1690,S,NA,274929.50887742476
E08_10,4,33,1035,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,10,2019-05-24T11:10:42Z,62.100000000000001,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,62.1,cc1690,L,NA,288008.13936046016
F08_10,4,14,957,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,10,2019-05-24T11:10:42Z,63.399999999999999,1,LP,P,4,5,18,no,2019-05-24T11:10:42Z,0,63.4,anc2,S,NA,266303.17813329503
B08_11,4,17,1526,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,11,2019-05-27T09:29:55Z,43,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,43,anc2,P,NA,424638.0875981278
C08_11,4,2,1056,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,11,2019-05-27T09:29:55Z,64.900000000000006,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,64.9,anc3,BS,NA,293851.78276777384
D08_11,4,35,900,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,11,2019-05-27T09:29:55Z,55.299999999999997,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,55.3,anc4,BS,NA,250441.86031344364
E08_11,4,9,1278,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,11,2019-05-27T09:29:55Z,61.100000000000001,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,61.1,cc1690,BS,NA,355627.44164508994
F08_11,4,31,1207,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,11,2019-05-27T09:29:55Z,60.899999999999999,2,LP,P,4,4,9,no,2019-05-24T11:10:42Z,2.930011574074074,60.9,cc1690,B,NA,335870.36155369604
B08_12,4,7,1086,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,12,2019-05-27T15:24:06Z,62.600000000000001,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,62.6,anc3,B,NA,302199.844778222
C08_12,4,16,1552,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,12,2019-05-27T15:24:06Z,72.799999999999997,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,72.8,anc5,B,NA,431873.07467384945
D08_12,4,20,857,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,12,2019-05-27T15:24:06Z,69.099999999999994,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,69.1,anc4,L,NA,238476.30476513464
E08_12,4,30,457,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,12,2019-05-27T15:24:06Z,50.700000000000003,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,50.7,anc5,N,NA,127168.81129249305
F08_12,4,10,1084,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,12,2019-05-27T15:24:06Z,65.400000000000006,3,LP,P,4,4,1,no,2019-05-24T11:10:42Z,3.175972222222222,65.4,anc2,L,NA,301643.3073108588
B08_13,6,anc5,1268,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,13,2019-05-24T11:34:31Z,47.399999999999999,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,47.4,anc5,none,NA,352844.7543082739
D08_13,6,32,1112,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,13,2019-05-24T11:34:31Z,53.5,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,53.5,cc1690,S,NA,309434.8318539437
E08_13,6,33,1162,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,13,2019-05-24T11:34:31Z,47.5,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,47.5,cc1690,L,NA,323348.26853802387
F08_13,6,14,1049,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,13,2019-05-24T11:34:31Z,54.100000000000001,1,LP,P,5,6,9,no,2019-05-24T11:34:31Z,0,54.1,anc2,S,NA,291903.9016320026
B08_14,6,17,2000,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,14,2019-05-27T13:45:09Z,41.100000000000001,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,41.1,anc2,P,NA,556537.4673632081
C08_14,6,2,1505,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,14,2019-05-27T13:45:09Z,59.299999999999997,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,59.3,anc3,BS,NA,418794.44419081404
D08_14,6,35,1251,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,14,2019-05-27T13:45:09Z,54,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,54,anc4,BS,NA,348114.1858356866
E08_14,6,9,2027,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,14,2019-05-27T13:45:09Z,70.099999999999994,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,70.1,cc1690,BS,NA,564050.7231726113
F08_14,6,31,1199,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,14,2019-05-27T13:45:09Z,59.600000000000001,2,LP,P,5,6,2,no,2019-05-24T11:34:31Z,3.0907175925925925,59.6,cc1690,B,NA,333644.21168424323
B08_15,6,7,958,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,15,2019-05-27T14:54:57Z,51.399999999999999,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,51.4,anc3,B,NA,266581.4468669767
C08_15,6,16,1137,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,15,2019-05-27T14:54:57Z,60.5,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,60.5,anc5,B,NA,316391.5501959838
D08_15,6,20,1197,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,15,2019-05-27T14:54:57Z,55.600000000000001,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,55.6,anc4,L,NA,333087.67421688006
E08_15,6,30,1021,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,15,2019-05-27T14:54:57Z,48.799999999999997,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,48.8,anc5,N,NA,284112.3770889177
F08_15,6,10,1211,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,15,2019-05-27T14:54:57Z,48.899999999999999,3,LP,P,5,6,15,no,2019-05-24T11:34:31Z,3.1391898148148147,48.9,anc2,L,NA,336983.4364884225
B08_16,8,anc5,1017,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,16,2019-05-28T10:41:51Z,51.399999999999999,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,51.4,anc5,none,NA,282999.3021541913
D08_16,8,32,921,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,16,2019-05-28T10:41:51Z,54.200000000000003,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,54.2,cc1690,S,NA,256285.50372075732
E08_16,8,33,1128,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,16,2019-05-28T10:41:51Z,46.399999999999999,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,46.4,cc1690,L,NA,313887.1315928493
F08_16,8,14,655,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,16,2019-05-28T10:41:51Z,61.700000000000003,1,HP,P,6,5,3,no,2019-05-27T16:59:17Z,0.7378935185185185,61.7,anc2,S,NA,182266.02056145066
B08_17,8,17,1359,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,17,2019-05-27T16:59:17Z,42.100000000000001,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,42.1,anc2,P,NA,378167.2090732999
C08_17,8,2,1066,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,17,2019-05-27T16:59:17Z,53.200000000000003,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,53.2,anc3,BS,NA,296634.4701045899
D08_17,8,35,1121,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,17,2019-05-27T16:59:17Z,45.899999999999999,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,45.9,anc4,BS,NA,311939.2504570781
E08_17,8,9,345,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,17,2019-05-27T16:59:17Z,57.600000000000001,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,57.6,cc1690,BS,NA,96002.71312015339
F08_17,8,31,844,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,17,2019-05-27T16:59:17Z,46.200000000000003,2,HP,P,6,4,4,no,2019-05-27T16:59:17Z,0,46.2,cc1690,B,NA,234858.8112272738
B08_18,8,7,825,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,18,2019-05-28T09:32:14Z,50.399999999999999,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,50.4,anc3,B,NA,229571.70528732333
C08_18,8,16,856,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,18,2019-05-28T09:32:14Z,50.399999999999999,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,50.4,anc5,B,NA,238198.03603145306
D08_18,8,20,913,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,18,2019-05-28T09:32:14Z,52.5,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,52.5,anc4,L,NA,254059.35385130448
E08_18,8,30,471,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,18,2019-05-28T09:32:14Z,43.799999999999997,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,43.8,anc5,N,NA,131064.5735640355
F08_18,8,10,734,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,18,2019-05-28T09:32:14Z,47.799999999999997,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,47.8,anc2,L,NA,204249.25052229737
B08_19,10,anc5,792,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,19,2019-05-27T08:43:31Z,54.5,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,54.5,anc5,none,NA,220388.8370758304
D08_19,10,32,694,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,19,2019-05-27T08:43:31Z,54.399999999999999,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,54.4,cc1690,S,NA,193118.5011750332
E08_19,10,33,525,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,19,2019-05-27T08:43:31Z,47.399999999999999,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,47.4,cc1690,L,NA,146091.08518284213
F08_19,10,14,550,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,19,2019-05-27T08:43:31Z,50.799999999999997,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,50.8,anc2,S,NA,153047.8035248822
B08_2,0.5,17,250,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,2,2019-05-24T09:36:16Z,71.400000000000006,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,71.4,anc2,P,NA,69567.18342040101
C08_2,0.5,2,106,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,2,2019-05-24T09:36:16Z,81,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,81,anc3,BS,NA,29496.485770250027
D08_2,0.5,35,81,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,2,2019-05-24T09:36:16Z,89.5,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,89.5,anc4,BS,NA,22539.767428209925
E08_2,0.5,9,144,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,2,2019-05-24T09:36:16Z,82,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,82,cc1690,BS,NA,40070.69765015098
F08_2,0.5,31,153,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,2,2019-05-24T09:36:16Z,113,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,113,cc1690,B,NA,42575.116253285414
B08_20,10,17,2171,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,20,2019-05-27T14:31:21Z,40.399999999999999,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,40.4,anc2,P,NA,604121.4208227623
C08_20,10,2,942,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,20,2019-05-27T14:31:21Z,50.399999999999999,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,50.4,anc3,BS,NA,262129.147128071
D08_20,10,35,1240,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,20,2019-05-27T14:31:21Z,50.200000000000003,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,50.2,anc4,BS,NA,345053.229765189
E08_20,10,9,460,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,20,2019-05-27T14:31:21Z,45.899999999999999,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,45.9,cc1690,BS,NA,128003.61749353785
F08_20,10,31,504,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,20,2019-05-27T14:31:21Z,43.899999999999999,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,43.9,cc1690,B,NA,140247.44177552842
B08_21,10,7,691,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,21,2019-05-28T10:18:43Z,61.799999999999997,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,61.8,anc3,B,NA,192283.6949739884
C08_21,10,16,767,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,21,2019-05-28T10:18:43Z,51,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,51,anc5,B,NA,213432.1187337903
D08_21,10,20,714,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,21,2019-05-28T10:18:43Z,50,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,50,anc4,L,NA,198683.87584866528
E08_21,10,30,783,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,21,2019-05-28T10:18:43Z,46.899999999999999,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,46.9,anc5,N,NA,217884.41847269595
F08_21,10,10,526,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,21,2019-05-28T10:18:43Z,45.399999999999999,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,45.4,anc2,L,NA,146369.35391652372
B08_22,20,anc5,974,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,22,2019-05-24T10:23:43Z,49,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,49,anc5,none,NA,271033.7466058823
D08_22,20,32,559,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,22,2019-05-24T10:23:43Z,48,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,48,cc1690,S,NA,155552.22212801664
E08_22,20,33,533,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,22,2019-05-24T10:23:43Z,45.5,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,45.5,cc1690,L,NA,148317.23505229494
F08_22,20,14,562,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,22,2019-05-24T10:23:43Z,48.600000000000001,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,48.6,anc2,S,NA,156387.02832906146
B08_23,20,17,2216,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,23,2019-05-27T16:33:57Z,40,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,40,anc2,P,NA,616643.5138384346
C08_23,20,2,414,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,23,2019-05-27T16:33:57Z,49.100000000000001,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,49.1,anc3,BS,NA,115203.25574418408
D08_23,20,35,744,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,23,2019-05-27T16:33:57Z,48.799999999999997,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,48.8,anc4,BS,NA,207031.9378591134
E08_23,20,9,364,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,23,2019-05-27T16:33:57Z,50.899999999999999,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,50.9,cc1690,BS,NA,101289.81906010387
F08_23,20,31,358,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,23,2019-05-27T16:33:57Z,51.399999999999999,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,51.4,cc1690,B,NA,99620.20665801424
B08_24,20,7,733,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,24,2019-05-27T12:17:48Z,50.899999999999999,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,50.9,anc3,B,NA,203970.98178861575
C08_24,20,16,782,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,24,2019-05-27T12:17:48Z,50.200000000000003,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,50.2,anc5,B,NA,217606.14973901436
D08_24,20,20,796,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,24,2019-05-27T12:17:48Z,50.700000000000003,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,50.7,anc4,L,NA,221501.91201055681
E08_24,20,30,846,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,24,2019-05-27T12:17:48Z,39,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,39,anc5,N,NA,235415.348694637
F08_24,20,10,568,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,24,2019-05-27T12:17:48Z,47.700000000000003,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,47.7,anc2,L,NA,158056.6407311511
B08_25,35,anc5,776,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,25,2019-05-27T12:52:46Z,52.5,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,52.5,anc5,none,NA,215936.53733692472
D08_25,35,32,937,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D08,25,2019-05-27T12:52:46Z,50.399999999999999,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,50.4,cc1690,S,NA,260737.80345966297
E08_25,35,33,1156,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E08,25,2019-05-27T12:52:46Z,49.299999999999997,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,49.3,cc1690,L,NA,321678.6561359343
F08_25,35,14,896,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F08,25,2019-05-27T12:52:46Z,52.399999999999999,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,52.4,anc2,S,NA,249328.7853787172
B08_26,35,17,1971,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B08,26,2019-05-27T15:47:22Z,40.299999999999997,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,40.3,anc2,P,NA,548467.6740864415
C08_26,35,2,494,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C08,26,2019-05-27T15:47:22Z,55.100000000000001,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,55.1,anc3,BS,NA,137464.75443871238
